#OTU ID,tax.,Division,SubDiv.,Class,Order,Family,Genus,#OTU ID,S1.28,S1.33,S1.56,S1.63,S1.78,S2.22,S2.29,S2.56,S2.73,S2.78,S2.78.2,S3.23,S3.27,S3.55,S3.73,S3.77,S4.18,S4.22,S4.46,S4.68,S4.73,S5.13,S5.29,S5.56,S5.74,S5.88,R1.14,R1.29,R1.55,R1.55.2,R1.73,R1.89,R2.19,R2.25,R2.45,R2.63,R2.77,R3.29,R3.34,R3.57,R3.68,R3.68.2,R3.72,R4.12,R4.28,R4.45,R4.45.2,R4.64,R4.90,R5.28,R5.32,R5.32.2,R5.54,R5.77,R5.92,Control
713,Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0
714,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,714,0,3,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,3,0,0,0,0,0,1,0,0
716,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Dermateaceae; mitosporic Dermateaceae;
            Cryptosporiopsis",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Dermateaceae, Cryptosporiopsis,716,0,1,0,0,2,0,0,21,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
717,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
718,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,718,1,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0
730,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
733,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae,unknown,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,"Ascomycota; Pezizomycotina;
            Leotiomycetes",Ascomycota, Pezizomycotina, Leotiomycetes,unknown,unknown,unknown,734,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
740,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,uncultured (Helotiales),Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, uncultured (Helotiales),unknown,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
744,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; Neocudoniella",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Neocudoniella,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,749,277,3,0,2,2,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae; Lachnum",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Lachnum,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
752,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,752,0,29,5,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0
755,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
764,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0
766,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae; Hyaloscypha",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Hyaloscypha,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,767,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,770,1,0,2,1,1,0,0,0,3,0,0,0,4,0,0,3,2,2,1,0,0,0,49,4,69,0,0,1,0,0,0,0,2,0,1,0,0,6,10,0,2,1,2,0,0,0,0,2,0,0,0,0,7,1,1,0
774, Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,774,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
780,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
783,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,783,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,789,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
791,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
793,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,793,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,2,2,0,5,1,1,0,2,3,0,0,0,5,1,0,0,0,0,3,1,0
797,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,0,0,0,0,0,0,0,0,2,0,6,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
803,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,805,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
810,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,810,0,0,0,0,0,0,0,0,0,0,0,3,4,0,19,0,14,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,811,0,0,0,0,1,0,0,28,3,5,0,0,0,0,8,0,0,0,2,29,1,1,6,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,30,59,0,0,0,0,0,0,0,0,0,0,34,0,0,0
814," Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,7,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0
823,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,823,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0
827,Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,827,0,3,0,0,2,2,0,0,0,0,0,1,0,0,0,2,36,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
832,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
833,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,833,0,38,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,842,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,848,0,16,9,23,2,5,3,9,1,26,2,3,10,1,13,0,0,21,20,32,29,1,9,4,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
849,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,Ascomycota; Pezizomycotina,Ascomycota, Pezizomycotina,unknown,unknown,unknown,unknown,852,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
858,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,858,0,38,11,18,2,303,6,79,74,5,0,10,5,0,1,2,286,0,2,123,30,26,10,1,0,1,3,2,3,0,3,16,17,2,31,0,11,4,5,11,1,9,7,1,0,0,1,10,4,0,24,8,7,58,0,0
860,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,860,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
863,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae,unknown,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
874,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Hyaloscyphaceae; Lachnum",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Hyaloscyphaceae, Lachnum,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,3,0
877,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,877,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
883,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
889,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0
890,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,891,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,892,0,0,1,0,0,6,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0
898,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,900,0,1,0,8,0,0,0,0,0,0,0,0,14,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,211,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
903,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,903,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
910,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Meliniomyces",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Meliniomyces,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,912,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,uncultured (Helotiales),Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, uncultured (Helotiales),unknown,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
918,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales,unknown,unknown,918,0,93,9,36,5,218,13,8,9,0,0,6,2,19,6,45,0,16,0,0,0,0,10,97,3,3,0,6,0,0,6,65,23,0,1,23,10,11,0,0,17,15,148,7,100,5,3,171,22,2,6,8,2,12,0,0
919,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Phialocephala",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Phialocephala,919,1,0,6,2,0,0,0,0,11,0,0,0,9,0,3,3,1,31,3,0,0,0,0,5,1,22,0,0,3,0,0,2,0,0,0,2,1,0,5,0,6,0,2,5,0,0,4,9,65,0,0,0,0,6,0,0
921,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,921,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; mitosporic Helotiales; Cadophora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, mitosporic Helotiales, Cadophora,922,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,Ascomycota,Ascomycota,unknown,unknown,unknown,unknown,unknown,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
926,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,926,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,929,10,0,2,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,3,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,3,0,0,2,2,0,1,2,0,0,0
930,"Ascomycota; Pezizomycotina;
            Leotiomycetes; Helotiales; Helotiaceae; mitosporic Helotiaceae;
            Articulospora",Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Articulospora,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
